,TEMP_MAX,UMID_MED,UF,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,CD_ESTACAO,VL_LATITUDE,VL_LONGITUDE,TEMP_MIN
1439,28.9,77.1,RN,2010-12-16,NATAL,66.0,26.4,6.4,A304,-5.83722221,-35.20805555,23.5
1440,30.2,82.3,RN,2010-12-17,NATAL,63.0,25.3,13.4,A304,-5.83722221,-35.20805555,23.0
1441,29.5,77.6,RN,2010-12-18,NATAL,64.0,26.1,7.0,A304,-5.83722221,-35.20805555,23.2
1442,30.3,70.8,RN,2010-12-19,NATAL,60.0,27.3,4.0,A304,-5.83722221,-35.20805555,24.8
1443,30.7,72.9,RN,2010-12-20,NATAL,62.0,27.5,0.8,A304,-5.83722221,-35.20805555,25.5
1444,30.2,77.6,RN,2010-12-21,NATAL,66.0,27.3,3.0,A304,-5.83722221,-35.20805555,24.0
1445,30.4,73.6,RN,2010-12-22,NATAL,64.0,27.6,3.2,A304,-5.83722221,-35.20805555,26.0
1446,30.6,70.4,RN,2010-12-23,NATAL,55.0,27.1,1.0,A304,-5.83722221,-35.20805555,23.3
1447,30.5,72.9,RN,2010-12-24,NATAL,63.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.2
1448,30.4,71.3,RN,2010-12-25,NATAL,59.0,27.6,0.0,A304,-5.83722221,-35.20805555,26.3
1449,30.5,70.0,RN,2010-12-26,NATAL,61.0,27.6,0.0,A304,-5.83722221,-35.20805555,26.1
1450,30.6,67.0,RN,2010-12-27,NATAL,57.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.9
1451,30.2,67.3,RN,2010-12-28,NATAL,55.0,27.1,0.0,A304,-5.83722221,-35.20805555,23.6
1452,30.4,68.8,RN,2010-12-29,NATAL,57.0,27.2,0.0,A304,-5.83722221,-35.20805555,23.6
1453,30.3,65.0,RN,2010-12-30,NATAL,52.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.7
1454,30.4,67.6,RN,2010-12-31,NATAL,58.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.6
1455,30.8,70.5,RN,2011-01-01,NATAL,57.0,27.5,0.4,A304,-5.83722221,-35.20805555,24.8
1456,30.7,69.8,RN,2011-01-02,NATAL,57.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.3
1457,30.9,70.3,RN,2011-01-03,NATAL,57.0,27.6,0.0,A304,-5.83722221,-35.20805555,26.2
1458,27.4,83.0,RN,2011-01-04,NATAL,72.0,25.8,1.0,A304,-5.83722221,-35.20805555,24.0
1459,30.7,70.1,RN,2011-01-05,NATAL,55.0,27.6,9.4,A304,-5.83722221,-35.20805555,24.0
1460,27.9,86.5,RN,2011-01-06,NATAL,73.0,25.4,5.2,A304,-5.83722221,-35.20805555,23.7
1461,28.8,80.3,RN,2011-01-07,NATAL,64.0,25.7,14.0,A304,-5.83722221,-35.20805555,23.3
1462,30.3,74.1,RN,2011-01-08,NATAL,57.0,26.6,22.4,A304,-5.83722221,-35.20805555,23.0
1463,30.1,75.8,RN,2011-01-09,NATAL,62.0,26.8,23.0,A304,-5.83722221,-35.20805555,22.9
1464,28.4,77.2,RN,2011-01-10,NATAL,67.0,26.6,23.0,A304,-5.83722221,-35.20805555,23.7
1465,30.1,80.5,RN,2011-01-11,NATAL,67.0,26.3,8.0,A304,-5.83722221,-35.20805555,23.9
1466,29.5,80.5,RN,2011-01-12,NATAL,71.0,26.8,2.2,A304,-5.83722221,-35.20805555,23.0
1467,30.1,74.3,RN,2011-01-13,NATAL,63.0,27.3,4.2,A304,-5.83722221,-35.20805555,24.5
1468,30.1,68.3,RN,2011-01-14,NATAL,55.0,27.0,2.6,A304,-5.83722221,-35.20805555,23.5
1469,30.0,72.3,RN,2011-01-15,NATAL,62.0,26.9,1.6,A304,-5.83722221,-35.20805555,23.5
1470,30.5,72.2,RN,2011-01-16,NATAL,61.0,27.6,0.2,A304,-5.83722221,-35.20805555,25.5
1471,30.0,73.6,RN,2011-01-17,NATAL,64.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.6
1472,30.5,72.4,RN,2011-01-18,NATAL,58.0,27.4,0.0,A304,-5.83722221,-35.20805555,23.8
1473,28.6,77.3,RN,2011-01-19,NATAL,66.0,26.5,0.4,A304,-5.83722221,-35.20805555,24.1
1474,28.4,78.3,RN,2011-01-20,NATAL,65.0,26.1,5.4,A304,-5.83722221,-35.20805555,23.8
1475,30.2,79.8,RN,2011-01-21,NATAL,61.0,26.2,0.0,A304,-5.83722221,-35.20805555,23.9
1476,29.0,84.8,RN,2011-01-22,NATAL,67.0,24.9,1.2,A304,-5.83722221,-35.20805555,22.6
1477,29.5,81.8,RN,2011-01-23,NATAL,61.0,25.8,24.6,A304,-5.83722221,-35.20805555,23.1
1478,29.1,84.4,RN,2011-01-24,NATAL,66.0,25.1,89.0,A304,-5.83722221,-35.20805555,22.3
1479,29.3,79.7,RN,2011-01-25,NATAL,61.0,25.9,8.4,A304,-5.83722221,-35.20805555,22.5
1480,29.9,77.3,RN,2011-01-26,NATAL,61.0,26.8,0.0,A304,-5.83722221,-35.20805555,23.2
1481,30.1,78.3,RN,2011-01-27,NATAL,67.0,27.1,1.2,A304,-5.83722221,-35.20805555,24.8
1482,30.0,76.2,RN,2011-01-28,NATAL,66.0,27.2,1.8,A304,-5.83722221,-35.20805555,24.4
1483,30.4,74.7,RN,2011-01-29,NATAL,64.0,27.3,0.0,A304,-5.83722221,-35.20805555,23.7
1484,30.3,75.8,RN,2011-01-30,NATAL,64.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.1
1485,30.1,76.1,RN,2011-01-31,NATAL,64.0,27.2,14.2,A304,-5.83722221,-35.20805555,24.0
1486,30.3,71.8,RN,2011-02-01,NATAL,63.0,27.9,0.0,A304,-5.83722221,-35.20805555,26.5
1487,30.4,71.4,RN,2011-02-02,NATAL,62.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.3
1488,30.6,72.8,RN,2011-02-03,NATAL,61.0,27.4,0.0,A304,-5.83722221,-35.20805555,24.1
1489,30.6,71.5,RN,2011-02-04,NATAL,62.0,27.9,0.0,A304,-5.83722221,-35.20805555,26.4
1490,30.5,71.3,RN,2011-02-05,NATAL,60.0,27.8,1.2,A304,-5.83722221,-35.20805555,25.2
1491,30.5,69.2,RN,2011-02-06,NATAL,59.0,27.9,0.0,A304,-5.83722221,-35.20805555,26.2
1492,31.1,67.1,RN,2011-02-07,NATAL,54.0,28.2,0.0,A304,-5.83722221,-35.20805555,26.8
1493,30.9,69.6,RN,2011-02-08,NATAL,58.0,27.8,0.0,A304,-5.83722221,-35.20805555,24.1
1494,30.6,70.9,RN,2011-02-09,NATAL,60.0,27.9,0.0,A304,-5.83722221,-35.20805555,25.5
1495,30.8,71.4,RN,2011-02-10,NATAL,59.0,27.9,0.0,A304,-5.83722221,-35.20805555,24.6
1496,31.1,72.5,RN,2011-02-11,NATAL,60.0,27.9,0.0,A304,-5.83722221,-35.20805555,25.2
1497,29.7,77.8,RN,2011-02-12,NATAL,68.0,27.1,1.6,A304,-5.83722221,-35.20805555,24.4
1498,30.1,82.0,RN,2011-02-13,NATAL,68.0,26.5,5.4,A304,-5.83722221,-35.20805555,25.1
1499,30.1,81.4,RN,2011-02-14,NATAL,65.0,26.5,35.2,A304,-5.83722221,-35.20805555,23.1
1500,30.6,72.7,RN,2011-02-15,NATAL,62.0,28.0,0.2,A304,-5.83722221,-35.20805555,26.6
1501,30.6,71.0,RN,2011-02-16,NATAL,60.0,27.6,1.2,A304,-5.83722221,-35.20805555,24.2
1502,30.1,74.1,RN,2011-02-17,NATAL,60.0,26.8,7.6,A304,-5.83722221,-35.20805555,22.8
1503,30.1,74.2,RN,2011-02-18,NATAL,62.0,27.1,0.0,A304,-5.83722221,-35.20805555,24.3
1504,30.7,73.7,RN,2011-02-19,NATAL,62.0,27.9,0.2,A304,-5.83722221,-35.20805555,25.8
1505,27.5,82.6,RN,2011-02-20,NATAL,74.0,26.0,0.2,A304,-5.83722221,-35.20805555,25.8
1506,30.6,80.4,RN,2011-02-21,NATAL,60.0,26.6,10.4,A304,-5.83722221,-35.20805555,23.1
1507,31.1,76.5,RN,2011-02-22,NATAL,66.0,27.6,0.4,A304,-5.83722221,-35.20805555,24.9
1508,30.6,74.0,RN,2011-02-23,NATAL,63.0,28.0,0.0,A304,-5.83722221,-35.20805555,25.4
1509,31.0,72.4,RN,2011-02-24,NATAL,64.0,28.1,0.2,A304,-5.83722221,-35.20805555,26.4
1510,31.0,74.4,RN,2011-02-25,NATAL,65.0,28.4,0.0,A304,-5.83722221,-35.20805555,26.5
1511,30.1,74.4,RN,2011-02-26,NATAL,65.0,27.8,5.2,A304,-5.83722221,-35.20805555,23.8
1512,30.8,75.7,RN,2011-02-27,NATAL,61.0,27.3,0.4,A304,-5.83722221,-35.20805555,24.0
1513,30.4,69.7,RN,2011-02-28,NATAL,52.0,27.4,0.4,A304,-5.83722221,-35.20805555,24.3
1514,31.0,71.5,RN,2011-03-01,NATAL,55.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.1
1515,31.4,74.5,RN,2011-03-02,NATAL,56.0,27.2,0.0,A304,-5.83722221,-35.20805555,23.5
1516,31.1,71.7,RN,2011-03-03,NATAL,61.0,27.8,0.0,A304,-5.83722221,-35.20805555,24.3
1517,30.8,79.9,RN,2011-03-04,NATAL,65.0,27.2,11.4,A304,-5.83722221,-35.20805555,24.3
1518,31.0,71.2,RN,2011-03-05,NATAL,58.0,28.2,0.8,A304,-5.83722221,-35.20805555,26.3
1519,30.9,74.6,RN,2011-03-06,NATAL,62.0,27.5,0.0,A304,-5.83722221,-35.20805555,24.3
1520,31.3,72.0,RN,2011-03-07,NATAL,62.0,28.5,2.6,A304,-5.83722221,-35.20805555,25.8
1521,29.8,78.8,RN,2011-03-08,NATAL,70.0,27.4,1.8,A304,-5.83722221,-35.20805555,25.0
1522,30.6,82.7,RN,2011-03-09,NATAL,65.0,26.2,28.4,A304,-5.83722221,-35.20805555,23.0
1523,29.9,81.2,RN,2011-03-10,NATAL,69.0,27.1,13.0,A304,-5.83722221,-35.20805555,23.2
1524,30.4,75.8,RN,2011-03-11,NATAL,61.0,27.6,9.0,A304,-5.83722221,-35.20805555,23.7
1525,30.5,74.0,RN,2011-03-12,NATAL,64.0,28.0,3.4,A304,-5.83722221,-35.20805555,26.0
1526,30.6,72.6,RN,2011-03-13,NATAL,60.0,27.6,0.4,A304,-5.83722221,-35.20805555,24.4
1527,31.4,71.7,RN,2011-03-14,NATAL,43.0,27.6,0.0,A304,-5.83722221,-35.20805555,23.9
1528,31.2,74.5,RN,2011-03-15,NATAL,52.0,27.3,0.0,A304,-5.83722221,-35.20805555,23.9
1529,31.1,74.8,RN,2011-03-16,NATAL,59.0,27.5,0.0,A304,-5.83722221,-35.20805555,24.0
1530,30.9,72.7,RN,2011-03-17,NATAL,55.0,27.6,0.0,A304,-5.83722221,-35.20805555,24.0
1531,30.9,71.6,RN,2011-03-18,NATAL,56.0,27.5,0.0,A304,-5.83722221,-35.20805555,23.7
1532,30.8,71.0,RN,2011-03-19,NATAL,54.0,27.2,0.0,A304,-5.83722221,-35.20805555,23.3
1533,31.1,70.6,RN,2011-03-20,NATAL,59.0,27.9,0.0,A304,-5.83722221,-35.20805555,23.7
1534,31.6,73.0,RN,2011-03-21,NATAL,60.0,27.9,0.0,A304,-5.83722221,-35.20805555,24.0
1535,31.1,67.7,RN,2011-03-22,NATAL,57.0,28.0,0.0,A304,-5.83722221,-35.20805555,24.4
1536,31.2,71.6,RN,2011-03-23,NATAL,57.0,27.8,0.0,A304,-5.83722221,-35.20805555,23.8
1537,29.6,82.5,RN,2011-03-24,NATAL,73.0,26.6,30.6,A304,-5.83722221,-35.20805555,23.8
1538,30.1,82.5,RN,2011-03-25,NATAL,63.0,25.7,25.8,A304,-5.83722221,-35.20805555,22.8
1539,30.7,75.8,RN,2011-03-26,NATAL,63.0,27.8,1.0,A304,-5.83722221,-35.20805555,24.6
1540,30.7,76.0,RN,2011-03-27,NATAL,66.0,27.9,3.8,A304,-5.83722221,-35.20805555,24.7
1541,30.8,74.7,RN,2011-03-28,NATAL,60.0,27.9,0.0,A304,-5.83722221,-35.20805555,26.5
1542,31.2,73.0,RN,2011-03-29,NATAL,60.0,28.2,1.0,A304,-5.83722221,-35.20805555,25.1
1543,31.0,73.7,RN,2011-03-30,NATAL,61.0,27.8,0.0,A304,-5.83722221,-35.20805555,24.8
1544,30.9,73.8,RN,2011-03-31,NATAL,61.0,28.2,0.2,A304,-5.83722221,-35.20805555,25.0
1545,31.1,74.6,RN,2011-04-01,NATAL,64.0,27.9,0.6,A304,-5.83722221,-35.20805555,24.4
1546,31.1,73.4,RN,2011-04-02,NATAL,62.0,28.4,12.6,A304,-5.83722221,-35.20805555,24.3
1547,31.0,76.0,RN,2011-04-03,NATAL,63.0,27.7,0.4,A304,-5.83722221,-35.20805555,24.4
1548,30.9,76.0,RN,2011-04-04,NATAL,64.0,27.9,6.2,A304,-5.83722221,-35.20805555,23.9
1549,31.0,78.4,RN,2011-04-05,NATAL,65.0,27.7,6.6,A304,-5.83722221,-35.20805555,25.0
1550,30.7,68.3,RN,2011-04-06,NATAL,56.0,28.2,1.4,A304,-5.83722221,-35.20805555,24.6
1551,30.9,72.0,RN,2011-04-07,NATAL,57.0,27.8,0.0,A304,-5.83722221,-35.20805555,23.6
1552,30.4,77.5,RN,2011-04-08,NATAL,65.0,27.8,2.0,A304,-5.83722221,-35.20805555,24.8
1553,29.4,83.7,RN,2011-04-09,NATAL,68.0,26.5,23.2,A304,-5.83722221,-35.20805555,24.1
1554,30.1,81.9,RN,2011-04-10,NATAL,64.0,26.5,0.2,A304,-5.83722221,-35.20805555,24.7
1555,30.9,79.6,RN,2011-04-11,NATAL,62.0,26.9,1.8,A304,-5.83722221,-35.20805555,24.5
1556,27.5,89.6,RN,2011-04-12,NATAL,79.0,24.9,4.6,A304,-5.83722221,-35.20805555,23.4
1557,28.9,86.9,RN,2011-04-13,NATAL,68.0,24.6,106.0,A304,-5.83722221,-35.20805555,22.6
1558,29.9,80.6,RN,2011-04-14,NATAL,65.0,26.5,8.8,A304,-5.83722221,-35.20805555,23.1
1559,30.6,78.0,RN,2011-04-15,NATAL,57.0,26.9,1.0,A304,-5.83722221,-35.20805555,23.7
1560,30.4,78.7,RN,2011-04-16,NATAL,63.0,26.9,2.8,A304,-5.83722221,-35.20805555,23.9
1561,29.8,81.4,RN,2011-04-17,NATAL,64.0,26.4,9.4,A304,-5.83722221,-35.20805555,22.4
1562,28.4,88.1,RN,2011-04-18,NATAL,72.0,24.8,29.8,A304,-5.83722221,-35.20805555,22.0
1563,27.4,88.5,RN,2011-04-19,NATAL,77.0,24.4,25.6,A304,-5.83722221,-35.20805555,22.9
1564,29.7,79.9,RN,2011-04-20,NATAL,63.0,25.8,0.4,A304,-5.83722221,-35.20805555,22.1
1565,26.3,88.0,RN,2011-04-21,NATAL,81.0,24.7,6.6,A304,-5.83722221,-35.20805555,23.4
1566,30.5,81.0,RN,2011-04-22,NATAL,61.0,26.0,3.4,A304,-5.83722221,-35.20805555,22.6
1567,30.1,85.3,RN,2011-04-23,NATAL,72.0,25.8,31.0,A304,-5.83722221,-35.20805555,23.1
1568,28.9,82.7,RN,2011-04-24,NATAL,68.0,25.8,8.6,A304,-5.83722221,-35.20805555,23.5
1569,31.1,77.0,RN,2011-04-25,NATAL,57.0,26.9,2.0,A304,-5.83722221,-35.20805555,23.9
1570,30.1,81.6,RN,2011-04-26,NATAL,60.0,26.0,1.6,A304,-5.83722221,-35.20805555,23.5
1571,30.1,79.3,RN,2011-04-27,NATAL,61.0,26.3,4.8,A304,-5.83722221,-35.20805555,22.9
1572,31.1,75.1,RN,2011-04-28,NATAL,58.0,27.2,0.0,A304,-5.83722221,-35.20805555,23.1
1573,30.5,83.0,RN,2011-04-29,NATAL,67.0,26.4,2.8,A304,-5.83722221,-35.20805555,24.2
1574,31.2,82.1,RN,2011-04-30,NATAL,63.0,26.9,25.6,A304,-5.83722221,-35.20805555,23.9
1575,28.6,84.2,RN,2011-05-01,NATAL,73.0,26.4,2.8,A304,-5.83722221,-35.20805555,24.0
1576,29.8,87.5,RN,2011-05-02,NATAL,71.0,26.0,22.8,A304,-5.83722221,-35.20805555,23.8
1577,29.4,86.0,RN,2011-05-03,NATAL,72.0,26.3,9.4,A304,-5.83722221,-35.20805555,24.4
1578,29.6,89.8,RN,2011-05-04,NATAL,71.0,25.5,73.0,A304,-5.83722221,-35.20805555,23.7
1579,29.8,85.3,RN,2011-05-05,NATAL,72.0,26.7,19.0,A304,-5.83722221,-35.20805555,24.0
1580,29.6,82.5,RN,2011-05-06,NATAL,72.0,27.1,0.4,A304,-5.83722221,-35.20805555,24.9
1581,29.7,79.9,RN,2011-05-07,NATAL,63.0,26.4,3.6,A304,-5.83722221,-35.20805555,23.7
1582,30.9,76.4,RN,2011-05-08,NATAL,58.0,26.6,0.0,A304,-5.83722221,-35.20805555,23.5
1583,27.1,85.9,RN,2011-05-09,NATAL,72.0,25.3,3.2,A304,-5.83722221,-35.20805555,24.0
1584,29.9,85.5,RN,2011-05-10,NATAL,64.0,25.6,24.0,A304,-5.83722221,-35.20805555,22.8
1585,30.3,82.4,RN,2011-05-11,NATAL,60.0,25.7,24.4,A304,-5.83722221,-35.20805555,23.3
1586,30.0,73.3,RN,2011-05-12,NATAL,56.0,26.2,0.0,A304,-5.83722221,-35.20805555,23.7
1587,28.3,75.9,RN,2011-05-13,NATAL,66.0,25.6,0.0,A304,-5.83722221,-35.20805555,22.9
1588,27.5,84.3,RN,2011-05-14,NATAL,74.0,25.1,0.0,A304,-5.83722221,-35.20805555,24.2
1589,25.7,90.6,RN,2011-05-15,NATAL,81.0,24.1,26.2,A304,-5.83722221,-35.20805555,23.1
1590,29.3,85.7,RN,2011-05-16,NATAL,67.0,25.3,20.4,A304,-5.83722221,-35.20805555,22.4
1591,29.7,83.4,RN,2011-05-17,NATAL,67.0,26.3,1.4,A304,-5.83722221,-35.20805555,23.9
1592,29.4,83.5,RN,2011-05-18,NATAL,71.0,26.4,0.0,A304,-5.83722221,-35.20805555,24.7
1593,28.4,85.4,RN,2011-05-19,NATAL,70.0,25.3,5.8,A304,-5.83722221,-35.20805555,23.3
1594,28.3,86.6,RN,2011-05-20,NATAL,70.0,24.8,23.0,A304,-5.83722221,-35.20805555,22.8
1595,28.7,76.1,RN,2011-05-21,NATAL,60.0,26.0,0.2,A304,-5.83722221,-35.20805555,23.6
1596,30.3,73.9,RN,2011-05-22,NATAL,59.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.7
1597,27.7,87.0,RN,2011-05-23,NATAL,76.0,25.1,29.0,A304,-5.83722221,-35.20805555,23.6
1598,29.0,87.7,RN,2011-05-24,NATAL,75.0,25.4,48.2,A304,-5.83722221,-35.20805555,22.8
1599,28.7,85.8,RN,2011-05-25,NATAL,70.0,25.7,7.2,A304,-5.83722221,-35.20805555,24.0
1600,29.4,80.3,RN,2011-05-26,NATAL,64.0,25.6,16.6,A304,-5.83722221,-35.20805555,23.0
1601,29.6,76.3,RN,2011-05-27,NATAL,61.0,26.0,0.0,A304,-5.83722221,-35.20805555,22.8
1602,30.3,78.8,RN,2011-05-28,NATAL,53.0,26.2,0.0,A304,-5.83722221,-35.20805555,23.6
1603,30.2,79.4,RN,2011-05-29,NATAL,63.0,26.4,0.6,A304,-5.83722221,-35.20805555,23.8
1604,29.8,79.5,RN,2011-05-30,NATAL,64.0,26.4,1.2,A304,-5.83722221,-35.20805555,23.7
1605,29.8,76.9,RN,2011-05-31,NATAL,60.0,26.3,0.2,A304,-5.83722221,-35.20805555,23.1
1606,30.0,72.2,RN,2011-06-01,NATAL,60.0,27.1,0.0,A304,-5.83722221,-35.20805555,24.4
1607,29.9,77.8,RN,2011-06-02,NATAL,64.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.7
1608,29.9,78.0,RN,2011-06-03,NATAL,58.0,26.3,1.4,A304,-5.83722221,-35.20805555,23.3
1609,30.5,83.5,RN,2011-06-04,NATAL,57.0,25.0,90.4,A304,-5.83722221,-35.20805555,21.8
1610,29.2,80.3,RN,2011-06-05,NATAL,64.0,25.6,0.0,A304,-5.83722221,-35.20805555,22.4
1611,28.6,82.2,RN,2011-06-06,NATAL,65.0,25.7,9.4,A304,-5.83722221,-35.20805555,23.5
1612,27.3,87.0,RN,2011-06-07,NATAL,73.0,24.4,3.8,A304,-5.83722221,-35.20805555,22.9
1613,27.6,82.0,RN,2011-06-08,NATAL,67.0,24.5,29.8,A304,-5.83722221,-35.20805555,21.9
1614,25.7,84.2,RN,2011-06-09,NATAL,75.0,24.0,0.8,A304,-5.83722221,-35.20805555,22.8
1615,29.4,82.2,RN,2011-06-10,NATAL,61.0,24.9,1.4,A304,-5.83722221,-35.20805555,21.2
1616,28.8,82.8,RN,2011-06-11,NATAL,68.0,25.9,3.8,A304,-5.83722221,-35.20805555,23.6
1617,28.3,80.8,RN,2011-06-12,NATAL,67.0,25.8,4.4,A304,-5.83722221,-35.20805555,23.7
1618,29.4,72.3,RN,2011-06-13,NATAL,55.0,25.5,0.2,A304,-5.83722221,-35.20805555,22.3
1619,29.6,72.5,RN,2011-06-14,NATAL,56.0,25.3,0.0,A304,-5.83722221,-35.20805555,21.3
1620,29.4,72.4,RN,2011-06-15,NATAL,56.0,25.7,0.0,A304,-5.83722221,-35.20805555,23.0
1621,28.0,85.5,RN,2011-06-16,NATAL,67.0,24.3,15.0,A304,-5.83722221,-35.20805555,22.2
1622,28.5,84.2,RN,2011-06-17,NATAL,70.0,25.2,11.6,A304,-5.83722221,-35.20805555,22.7
1623,28.9,85.1,RN,2011-06-18,NATAL,71.0,25.9,3.4,A304,-5.83722221,-35.20805555,23.6
1624,26.7,89.4,RN,2011-06-19,NATAL,83.0,24.2,2.8,A304,-5.83722221,-35.20805555,23.6
1625,29.0,80.7,RN,2011-06-20,NATAL,63.0,25.2,36.0,A304,-5.83722221,-35.20805555,22.5
1626,29.5,80.0,RN,2011-06-21,NATAL,62.0,25.2,0.2,A304,-5.83722221,-35.20805555,22.4
1627,27.9,83.5,RN,2011-06-22,NATAL,68.0,25.0,15.0,A304,-5.83722221,-35.20805555,21.8
1628,29.6,84.6,RN,2011-06-23,NATAL,65.0,25.5,6.6,A304,-5.83722221,-35.20805555,23.4
1629,27.7,77.4,RN,2011-06-24,NATAL,62.0,25.0,0.8,A304,-5.83722221,-35.20805555,22.9
1630,29.7,75.8,RN,2011-06-25,NATAL,53.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.8
1631,29.6,78.0,RN,2011-06-26,NATAL,57.0,25.2,4.6,A304,-5.83722221,-35.20805555,22.0
1632,26.2,87.4,RN,2011-06-27,NATAL,73.0,24.0,9.0,A304,-5.83722221,-35.20805555,22.8
1633,29.1,84.5,RN,2011-06-28,NATAL,67.0,25.1,35.6,A304,-5.83722221,-35.20805555,22.6
1634,28.0,87.0,RN,2011-06-29,NATAL,72.0,24.0,56.0,A304,-5.83722221,-35.20805555,21.3
1635,29.2,78.7,RN,2011-06-30,NATAL,60.0,25.3,0.4,A304,-5.83722221,-35.20805555,21.0
1636,29.3,72.6,RN,2011-07-01,NATAL,39.0,25.4,0.0,A304,-5.83722221,-35.20805555,23.0
1637,27.3,83.4,RN,2011-07-02,NATAL,70.0,24.2,0.2,A304,-5.83722221,-35.20805555,22.7
1638,27.1,87.0,RN,2011-07-03,NATAL,71.0,23.5,1.8,A304,-5.83722221,-35.20805555,22.5
1639,28.6,77.0,RN,2011-07-04,NATAL,63.0,25.0,5.8,A304,-5.83722221,-35.20805555,22.2
1640,26.1,86.0,RN,2011-07-05,NATAL,76.0,23.9,13.0,A304,-5.83722221,-35.20805555,22.1
1641,28.7,82.3,RN,2011-07-06,NATAL,63.0,24.8,0.0,A304,-5.83722221,-35.20805555,22.3
1642,27.6,89.5,RN,2011-07-07,NATAL,76.0,24.6,5.2,A304,-5.83722221,-35.20805555,23.2
1643,28.9,85.0,RN,2011-07-08,NATAL,65.0,25.0,24.4,A304,-5.83722221,-35.20805555,22.3
1644,29.2,79.0,RN,2011-07-09,NATAL,60.0,25.5,3.4,A304,-5.83722221,-35.20805555,22.8
1645,28.8,80.5,RN,2011-07-10,NATAL,66.0,24.9,0.0,A304,-5.83722221,-35.20805555,23.4
1646,27.6,87.4,RN,2011-07-11,NATAL,74.0,24.2,8.2,A304,-5.83722221,-35.20805555,22.0
1647,28.7,85.8,RN,2011-07-12,NATAL,65.0,24.0,12.8,A304,-5.83722221,-35.20805555,21.6
1648,26.8,83.3,RN,2011-07-13,NATAL,70.0,24.0,1.6,A304,-5.83722221,-35.20805555,21.9
1649,28.8,72.8,RN,2011-07-14,NATAL,52.0,24.9,1.0,A304,-5.83722221,-35.20805555,22.0
1650,27.2,82.8,RN,2011-07-15,NATAL,70.0,23.3,0.2,A304,-5.83722221,-35.20805555,20.9
1651,25.3,89.3,RN,2011-07-16,NATAL,78.0,23.3,58.4,A304,-5.83722221,-35.20805555,21.5
1652,28.4,83.4,RN,2011-07-17,NATAL,63.0,24.1,2.8,A304,-5.83722221,-35.20805555,22.1
1653,28.8,76.3,RN,2011-07-18,NATAL,57.0,24.6,0.0,A304,-5.83722221,-35.20805555,21.8
1654,28.0,77.6,RN,2011-07-19,NATAL,65.0,24.7,0.0,A304,-5.83722221,-35.20805555,22.3
1655,28.6,73.1,RN,2011-07-20,NATAL,59.0,25.1,0.0,A304,-5.83722221,-35.20805555,22.0
1656,29.2,72.0,RN,2011-07-21,NATAL,51.0,25.2,0.0,A304,-5.83722221,-35.20805555,21.7
1657,29.8,73.7,RN,2011-07-22,NATAL,54.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.6
1658,29.7,70.5,RN,2011-07-23,NATAL,47.0,25.4,0.0,A304,-5.83722221,-35.20805555,22.6
1659,28.9,73.9,RN,2011-07-24,NATAL,60.0,25.0,0.0,A304,-5.83722221,-35.20805555,21.9
1660,29.3,75.1,RN,2011-07-25,NATAL,55.0,24.9,0.0,A304,-5.83722221,-35.20805555,21.6
1661,28.8,70.9,RN,2011-07-26,NATAL,55.0,25.2,0.0,A304,-5.83722221,-35.20805555,22.7
1662,28.4,76.8,RN,2011-07-27,NATAL,61.0,24.1,0.0,A304,-5.83722221,-35.20805555,20.7
1663,29.0,76.0,RN,2011-07-28,NATAL,58.0,24.7,0.0,A304,-5.83722221,-35.20805555,21.0
1664,28.8,78.1,RN,2011-07-29,NATAL,57.0,24.7,0.0,A304,-5.83722221,-35.20805555,21.6
1665,27.9,84.5,RN,2011-07-30,NATAL,71.0,24.8,3.0,A304,-5.83722221,-35.20805555,22.2
1666,28.2,83.5,RN,2011-07-31,NATAL,68.0,25.6,2.4,A304,-5.83722221,-35.20805555,23.4
1667,29.2,74.9,RN,2011-08-01,NATAL,61.0,26.2,0.4,A304,-5.83722221,-35.20805555,24.8
1668,29.0,76.0,RN,2011-08-02,NATAL,54.0,24.9,0.0,A304,-5.83722221,-35.20805555,20.9
1669,28.7,78.2,RN,2011-08-03,NATAL,63.0,25.2,0.0,A304,-5.83722221,-35.20805555,21.3
1670,29.7,76.0,RN,2011-08-04,NATAL,64.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.6
1671,29.4,71.3,RN,2011-08-05,NATAL,60.0,26.7,0.0,A304,-5.83722221,-35.20805555,24.8
1672,29.6,72.4,RN,2011-08-06,NATAL,60.0,26.3,0.4,A304,-5.83722221,-35.20805555,24.5
1673,29.6,74.3,RN,2011-08-07,NATAL,52.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.5
